source_pdf,source_page,source_table,manufacturer,category,series,base_model,variant_label,display_name,variant_source,part_number,msrp_usd_raw,resolution_raw,resolution_width,resolution_height,megapixels_calculated,megapixels_label_pdf,sensor_lens_hfov_raw,sensor_size_normalized,focal_length_min_mm,focal_length_max_mm,aperture_min_f,aperture_max_f,hfov_max_deg,hfov_min_deg,lens_variant_mm,frame_rate_variant_fps,max_fps_raw,optical_zoom_raw,min_illumination_raw,wdr_lightfinder_raw,optimized_ir_builtin_ir_raw,power_raw,io_ports_raw,audio_support_builtin_mic_raw,audio_support,builtin_mic,compute_capabilities_raw,included_video_analytics_raw,secure_boot_signed_video_secure_keystore_raw,sustainability_raw,special_features_raw,temperature_range_raw,sensitivity_raw,pan_tilt_raw,thermal_flag,radiometric_or_temperature_flag,raw_attribute_count,all_raw_pdf_fields_json
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,10,1,Axis,Axis box cameras,AXIS Q16 Series,AXIS Q1656-LE,,Q1656-LE,single_model,02168-001,"$1,899.00 ",2688x1512 (4 MP),2688,1512,4.06,4 MP,"1/1.8”, i-CS lens
3.9 - 10 mm, F1.5
113° - 47°",1/1.8,3.9,10,1.5,113,113,47,,,50/60,,0.05/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free
7% bio-basedplastics
2% recycled plastics","Electronic image stabilization
Shock detection
Built-in wiper
Edge-to-edge technology
white LED
IP66/IP67/NEMA 4X",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8”, i-CS lens\n3.9 - 10 mm, F1.5\n113° - 47°"", ""Min. illumination (lux) Color/B&W"": ""0.05/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free\n7% bio-basedplastics\n2% recycled plastics"", ""Special features"": ""Electronic image stabilization\nShock detection\nBuilt-in wiper\nEdge-to-edge technology\nwhite LED\nIP66/IP67/NEMA 4X"", ""Axis Part Number"": ""02168-001"", ""MSRP"": ""$1,899.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,10,1,Axis,Axis box cameras,AXIS Q16 Series,AXIS Q1686-DLE,,Q1686-DLE,single_model,02968-001,"$4,129.00 ",2688x1512 (4 MP),2688,1512,4.06,4 MP,"1/1.8'', i-CS lens
Varifocal, 9 – 50 mm, F1.5
46°–9°",1/1.8,9,50,1.5,46,46,9,,,50/60,,0.05/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
Active tampering alarm
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free
5% bio-based plastics","Built-in license plate cature assistant
License plate capture up to 200 km/h
Measure speed and capture License plate
per vehicle (only ALPV supported),
Shock detection
Electronic image stabilization
Augmented overlay (radar)
IP66/IP67/NEMA 4X",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8'', i-CS lens\nVarifocal, 9 – 50 mm, F1.5\n46°–9°"", ""Min. illumination (lux) Color/B&W"": ""0.05/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nActive tampering alarm\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free\n5% bio-based plastics"", ""Special features"": ""Built-in license plate cature assistant\nLicense plate capture up to 200 km/h\nMeasure speed and capture License plate\nper vehicle (only ALPV supported),\nShock detection\nElectronic image stabilization\nAugmented overlay (radar)\nIP66/IP67/NEMA 4X"", ""Axis Part Number"": ""02968-001"", ""MSRP"": ""$4,129.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1715,,Q1715,single_model,02220-001,"$1,159.00 ",1920x1080 (2.1 MP),1920,1080,2.07,2.1 MP,"1/2.8”
4 - 84.6 mm, F1.6 - F4.5
76° – 3.6°",1/2.8,4,84.6,1.6,4.5,76,3.6,,,"50/60
100/120 without WDR",,0.1/0.02,Forensic WDR/Lightfinder 2.0,- / -,"PoE Class 3/4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
Active tampering alarm
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
HDMI, HD-SDI, I2C
Edge-to-edge technology",,,,no,,17,"{""Max. video resolution"": ""1920x1080 (2.1 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/2.8”\n4 - 84.6 mm, F1.6 - F4.5\n76° – 3.6°"", ""Min. illumination (lux) Color/B&W"": ""0.1/0.02"", ""Max. frames per second"": ""50/60\n100/120 without WDR"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nActive tampering alarm\nAXIS Scene Metadata"", ""Power"": ""PoE Class 3/4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nHDMI, HD-SDI, I2C\nEdge-to-edge technology"", ""Axis Part Number"": ""02220-001"", ""MSRP"": ""$1,159.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1726,,Q1726,single_model,03392-001,"$1,099.00 ",2688x1512 (4 MP),2688,1512,4.06,4 MP,"1/1.8”, 4.7 - 10 mm
F1.1 – 1.2, 101.8°– 44°",1/1.8,4.7,10,1.1,1.2,101.8,44,,,100/120,,0.01/0.002,Forensic WDR/Lightfinder 2.0,- / -,"PoE Class 3, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
28% bio-based plastics
15% recycled plastics","Edge-to-edge technology
Shock detection, HDMI
Electronic image stabilization",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8”, 4.7 - 10 mm\nF1.1 – 1.2, 101.8°– 44°"", ""Min. illumination (lux) Color/B&W"": ""0.01/0.002"", ""Max. frames per second"": ""100/120"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 3, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n28% bio-based plastics\n15% recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection, HDMI\nElectronic image stabilization"", ""Axis Part Number"": ""03392-001"", ""MSRP"": ""$1,099.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1726-LE,,Q1726-LE,single_model,03393-001,"$1,799.00 ",2688x1512 (4 MP),2688,1512,4.06,4 MP,"1/1.8”, 4.7 - 10 mm
F1.1 – 1.2, 101.8°– 44°",1/1.8,4.7,10,1.1,1.2,101.8,44,,,100/120,,0.01/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
42% bio-based plastics
4% recycled plastics","Edge-to-edge technology
Shock detection
Built-in-wiper
Electronic image stabilization
IP66/NEMA 4X, IK10, IP67",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8”, 4.7 - 10 mm\nF1.1 – 1.2, 101.8°– 44°"", ""Min. illumination (lux) Color/B&W"": ""0.01/0.00"", ""Max. frames per second"": ""100/120"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n42% bio-based plastics\n4% recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection\nBuilt-in-wiper\nElectronic image stabilization\nIP66/NEMA 4X, IK10, IP67"", ""Axis Part Number"": ""03393-001"", ""MSRP"": ""$1,799.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1728,13 mm,Q1728 13 mm,part_number_variants,02839-001,"$1,269.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"13 mm: 1/1.2”, 5.9 – 13.3 mm
F1.6 – 2.9, 108°– 49°
48 mm: 1/1.2”, 15.2 – 48.7 mm
F1.7, 42°– 13°",1/1.2,5.9,13.3,,,,,13,,50/60,,"13 mm: 0.05/0.01
48 mm: 0.05/0.01",Forensic WDR/Lightfinder 2.0,- / -,"PoE Class 3, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
13 mm: 37% Recycled plastics
48 mm: 42% Recycled plastics","Edge-to-edge technology
Shock detection, HDMI
Electronic image stabilization",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""13 mm: 1/1.2”, 5.9 – 13.3 mm\nF1.6 – 2.9, 108°– 49°\n48 mm: 1/1.2”, 15.2 – 48.7 mm\nF1.7, 42°– 13°"", ""Min. illumination (lux) Color/B&W"": ""13 mm: 0.05/0.01\n48 mm: 0.05/0.01"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 3, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n13 mm: 37% Recycled plastics\n48 mm: 42% Recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection, HDMI\nElectronic image stabilization"", ""Axis Part Number"": ""02839-001\n48 mm: 02840-001"", ""MSRP"": ""$1,269.00\n48 mm: $1,269.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1728,48 mm,Q1728 48 mm,part_number_variants,02840-001,"$1,269.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"13 mm: 1/1.2”, 5.9 – 13.3 mm
F1.6 – 2.9, 108°– 49°
48 mm: 1/1.2”, 15.2 – 48.7 mm
F1.7, 42°– 13°",1/1.2,15.2,48.7,,,,,48,,50/60,,"13 mm: 0.05/0.01
48 mm: 0.05/0.01",Forensic WDR/Lightfinder 2.0,- / -,"PoE Class 3, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
13 mm: 37% Recycled plastics
48 mm: 42% Recycled plastics","Edge-to-edge technology
Shock detection, HDMI
Electronic image stabilization",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""13 mm: 1/1.2”, 5.9 – 13.3 mm\nF1.6 – 2.9, 108°– 49°\n48 mm: 1/1.2”, 15.2 – 48.7 mm\nF1.7, 42°– 13°"", ""Min. illumination (lux) Color/B&W"": ""13 mm: 0.05/0.01\n48 mm: 0.05/0.01"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 3, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n13 mm: 37% Recycled plastics\n48 mm: 42% Recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection, HDMI\nElectronic image stabilization"", ""Axis Part Number"": ""02839-001\n48 mm: 02840-001"", ""MSRP"": ""$1,269.00\n48 mm: $1,269.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1728-LE,13 mm,Q1728-LE 13 mm,part_number_variants,03210-001,"$1,899.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"13 mm: 1/1.2”, 5.9 – 13.3 mm
F1.6 – 2.9, 108°– 49°
48 mm: 1/1.2”, 15.2 – 48.7 mm
F1.7, 42°– 13°",1/1.2,5.9,13.3,,,,,13,,50/60,,"13 mm: 0.05/0.00
48 mm: 0.05/0.00",Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
42% bio-based plastics
4% recycled plastics","Edge-to-edge technology
Shock detection
Built-in-wiper
Electronic image stabilization
IP66/NEMA 4X, IK10, IP67",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""13 mm: 1/1.2”, 5.9 – 13.3 mm\nF1.6 – 2.9, 108°– 49°\n48 mm: 1/1.2”, 15.2 – 48.7 mm\nF1.7, 42°– 13°"", ""Min. illumination (lux) Color/B&W"": ""13 mm: 0.05/0.00\n48 mm: 0.05/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n42% bio-based plastics\n4% recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection\nBuilt-in-wiper\nElectronic image stabilization\nIP66/NEMA 4X, IK10, IP67"", ""Axis Part Number"": ""03210-001\n48 mm: 03211-001"", ""MSRP"": ""$1,899.00\n48 mm: $1,899.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,8,1,Axis,Axis box cameras,AXIS Q17 Series,AXIS Q1728-LE,48 mm,Q1728-LE 48 mm,part_number_variants,03211-001,"$1,899.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"13 mm: 1/1.2”, 5.9 – 13.3 mm
F1.6 – 2.9, 108°– 49°
48 mm: 1/1.2”, 15.2 – 48.7 mm
F1.7, 42°– 13°",1/1.2,15.2,48.7,,,,,48,,50/60,,"13 mm: 0.05/0.00
48 mm: 0.05/0.00",Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 4, DC",4,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free
42% bio-based plastics
4% recycled plastics","Edge-to-edge technology
Shock detection
Built-in-wiper
Electronic image stabilization
IP66/NEMA 4X, IK10, IP67",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""13 mm: 1/1.2”, 5.9 – 13.3 mm\nF1.6 – 2.9, 108°– 49°\n48 mm: 1/1.2”, 15.2 – 48.7 mm\nF1.7, 42°– 13°"", ""Min. illumination (lux) Color/B&W"": ""13 mm: 0.05/0.00\n48 mm: 0.05/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""4"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free\n42% bio-based plastics\n4% recycled plastics"", ""Special features"": ""Edge-to-edge technology\nShock detection\nBuilt-in-wiper\nElectronic image stabilization\nIP66/NEMA 4X, IK10, IP67"", ""Axis Part Number"": ""03210-001\n48 mm: 03211-001"", ""MSRP"": ""$1,899.00\n48 mm: $1,899.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,14,1,Axis,Axis bullet cameras,AXIS Q18 Series,AXIS Q1800-LE,,Q1800-LE,single_model,03107-001,"$1,639.00 ",1920x1080 (2.1 MP),1920,1080,2.07,2.1 MP,"1/2.8"",
7 - 137 mm, F1.5 - 4.0
38°-2.3°",1/2.8,7,137,1.5,4,38,2.3,,,90,20x,0.06/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 3 (no IR, no heaters)
PoE Class 4, AC, DC
PoE Class 6 (with PoE out)",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
Active tampering alarm",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
Power profiles
Traffic camera installation assistant
Support for third-party based
LPR analytics
IP66/NEMA 4X, IK10",,,,no,,18,"{""Max. video resolution"": ""1920x1080 (2.1 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/2.8\"",\n7 - 137 mm, F1.5 - 4.0\n38°-2.3°"", ""Min. illumination (lux) Color/B&W"": ""0.06/0.00"", ""Max. frames per second"": ""90"", ""Optical zoom"": ""20x"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nActive tampering alarm"", ""Power"": ""PoE Class 3 (no IR, no heaters)\nPoE Class 4, AC, DC\nPoE Class 6 (with PoE out)"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nPower profiles\nTraffic camera installation assistant\nSupport for third-party based\nLPR analytics\nIP66/NEMA 4X, IK10"", ""Axis Part Number"": ""03107-001"", ""MSRP"": ""$1,639.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,14,1,Axis,Axis bullet cameras,AXIS Q18 Series,AXIS Q1800-LE-3,,Q1800-LE-3,single_model,03108-001,"$2,169.00 ",1920x1080 (2.1 MP),1920,1080,2.07,2.1 MP,"1/2.8"",
7 - 137 mm,F1.5 - 4.0
38°-2.3°",1/2.8,7,137,1.5,4,38,2.3,,,90,20x,0.06/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 3 (no IR, no heaters)
PoE Class 4, AC, DC
PoE Class 6 (with PoE out)",2,√ / -,yes,no,Deep learning processing unit,"AXIS License Plate Verifier
Audio detection
AXIS Video Motion Detection
Active tampering alarm",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
Power profiles
Vehicle speed up to 200 km/h (124 mph)
IP66/NEMA 4X, IK10",,,,no,,18,"{""Max. video resolution"": ""1920x1080 (2.1 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/2.8\"",\n7 - 137 mm,F1.5 - 4.0\n38°-2.3°"", ""Min. illumination (lux) Color/B&W"": ""0.06/0.00"", ""Max. frames per second"": ""90"", ""Optical zoom"": ""20x"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS License Plate Verifier\nAudio detection\nAXIS Video Motion Detection\nActive tampering alarm"", ""Power"": ""PoE Class 3 (no IR, no heaters)\nPoE Class 4, AC, DC\nPoE Class 6 (with PoE out)"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nPower profiles\nVehicle speed up to 200 km/h (124 mph)\nIP66/NEMA 4X, IK10"", ""Axis Part Number"": ""03108-001"", ""MSRP"": ""$2,169.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,14,1,Axis,Axis bullet cameras,AXIS Q18 Series,AXIS Q1805-LE,,Q1805-LE,single_model,02504-001,"$1,539.00 ",1920x1080 (2.1 MP),1920,1080,2.07,2.1 MP,"1/2.8”
4.3 - 137 mm, F1.4 - 4.0
60°– 2.3°",1/2.8,4.3,137,1.4,4,60,2.3,,,90,32x,0.06/0.00,Forensic WDR/Lightfinder 2.0,√ / √,"PoE Class 3 (no IR, no heaters)
PoE Class 4, AC, DC
PoE Class 6 (with PoE out)",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Live Privacy Shield
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
Power profilesEdge-to-edge technology
IP66/IP67/NEMA 4X, IK10",,,,no,,18,"{""Max. video resolution"": ""1920x1080 (2.1 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/2.8”\n4.3 - 137 mm, F1.4 - 4.0\n60°– 2.3°"", ""Min. illumination (lux) Color/B&W"": ""0.06/0.00"", ""Max. frames per second"": ""90"", ""Optical zoom"": ""32x"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Live Privacy Shield\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Scene Metadata"", ""Power"": ""PoE Class 3 (no IR, no heaters)\nPoE Class 4, AC, DC\nPoE Class 6 (with PoE out)"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nPower profilesEdge-to-edge technology\nIP66/IP67/NEMA 4X, IK10"", ""Axis Part Number"": ""02504-001"", ""MSRP"": ""$1,539.00""}"
